"geneSym","rankv"
"SLC25A14",5016
"SAP30L",5017
"GLIPR1",5018
"TRIM5",5019
"RB1",5020
"C10orf57",5021
"DPY19L4",5022
"CAPN1",5023
"PSMD10",5024
"LIMK1",5025
"MLPH",5026
"KLHL15",5027
"SETMAR",5028
"USP53",5029
"CCDC132",5030
"C19orf70",5031
"IMPA2",5032
"NR1D1",5033
"USP15",5034
"CCDC76",5035
"RIC8A",5036
"PLA2G4C",5037
"GPS1",5038
"PPP1R10",5039
"ARID2",5040
"DHRS12",5041
"GPM6A",5042
"SLC25A45",5043
"CPM",5044
"GLIS3",5045
"TTC14",5046
"EIF2C1",5047
"RAB11FIP1",5048
"WDR70",5049
"ZBTB3",5050
"EBAG9",5051
"ARFIP2",5052
"BAX",5053
"TMEM138",5054
"FAM133B",5055
"DTD1",5056
"CHCHD5",5057
"POLR2A",5058
"CHD6",5059
"KIAA0528",5060
"APLNR",5061
"FUNDC1",5062
"PHF17",5063
"BRIX1",5064
"SMC4",5065
"KCNJ16",5066
"C5orf22",5067
"USP12",5068
"IL18BP",5069
"THADA",5070
"RFTN1",5071
"UVRAG",5072
"TAF5L",5073
"KIAA0090",5074
"SNORD14E",5075
"RUFY3",5076
"ITGAX",5077
"ZNF362",5078
"SLK",5079
"ZNF12",5080
"OXSM",5081
"PDCL3",5082
"GSDMB",5083
"SHC2",5084
"PRDM2",5085
"C14orf126",5086
"CECR5",5087
"ALKBH7",5088
"IQGAP1",5089
"KCND3",5090
"RIOK3",5091
"NLN",5092
"MRPS9",5093
"FAM116A",5094
"VARS",5095
"CBL",5096
"KLRB1",5097
"C19orf2",5098
"GPLD1",5099
"PPP1R13B",5100
"CD209",5101
"ME1",5102
"DPP9",5103
"PAFAH2",5104
"CRY1",5105
"TRAPPC10",5106
"WDR5",5107
"PSMD3",5108
"ACADS",5109
"SEC22A",5110
"CLN3",5111
"H2AFV",5112
"MOBKL2A",5113
"RUFY1",5114
"MEF2A",5115
"MAF1",5116
"C6orf123",5117
"USP38",5118
"ZNF260",5119
"PARP6",5120
"ZNF697",5121
"LXN",5122
"ZMAT1",5123
"ZNF548",5124
"C11orf75",5125
"ZNF511",5126
"PPAPDC1B",5127
"ASPA",5128
"RRN3P1",5129
"C16orf53",5130
"PAPSS1",5131
"ETNK2",5132
"DCUN1D5",5133
"PCYOX1",5134
"JMJD6",5135
"RNF121",5136
"SPG7",5137
"LAMC1",5138
"PTGIR",5139
"ROBO4",5140
"NRN1",5141
"NCEH1",5142
"ATXN7L1",5143
"TTC27",5144
"SUPT5H",5145
"RWDD4A",5146
"RPS19BP1",5147
"SIPA1L1",5148
"SNX27",5149
"KLHL9",5150
"LINS1",5151
"WDR48",5152
"VPS37A",5153
"KLF7",5154
"TRAF3IP1",5155
"BPTF",5156
"EFHA1",5157
"SLC25A17",5158
"RBBP6",5159
"FPR3",5160
"C9orf46",5161
"TMEM131",5162
"VPS54",5163
"SLC35A5",5164
"SPTAN1",5165
"KIAA0196",5166
"FAM158A",5167
"ZNF746",5168
"SLC35B4",5169
"AADAT",5170
"CLPB",5171
"SHB",5172
"SNORA17",5173
"C11orf24",5174
"ACAD10",5175
"POFUT2",5176
"ARL5A",5177
"TMOD1",5178
"TCTN3",5179
"SH3PXD2A",5180
"MRPL41",5181
"ATP8B1",5182
"TBC1D9B",5183
"C16orf45",5184
"ZNF776",5185
"ALPK2",5186
"MED12",5187
"MT1P2",5188
"PCGF3",5189
"PPP2R5E",5190
"ADO",5191
"GZMA",5192
"KIF3B",5193
"ZFX",5194
"BBS10",5195
"OTUD7B",5196
"WDR20",5197
"NDUFB2",5198
"FBLN7",5199
"RAB7L1",5200
"RBM9",5201
"YIPF4",5202
"C15orf44",5203
"ETHE1",5204
"NPEPPS",5205
"ELOVL1",5206
"MPHOSPH8",5207
"NAPG",5208
"USP11",5209
"RPS6KC1",5210
"PELP1",5211
"TBP",5212
"PFKL",5213
"ORC5L",5214
"RCN2",5215
"SLC1A3",5216
"APITD1",5217
"BBX",5218
"SIRT3",5219
"MTERFD3",5220
"ZNF828",5221
"NUPL2",5222
"SUV420H1",5223
"MAP3K13",5224
"PPHLN1",5225
"PPM1F",5226
"RNF170",5227
"XRN2",5228
"IRF6",5229
"TRNAU1AP",5230
"UHRF1BP1",5231
"DDR2",5232
"LUZP1",5233
"ZNF226",5234
"NSMCE2",5235
"AGPS",5236
"GPKOW",5237
"EIF2B2",5238
"SYNM",5239
"PNPT1",5240
"USP42",5241
"SCYL2",5242
"EPB41L4A",5243
"C1QTNF3",5244
"MYO7A",5245
"NID1",5246
"TMEM134",5247
"AHI1",5248
"MED4",5249
"TSTA3",5250
"TCEAL8",5251
"C13orf37",5252
"SOS1",5253
"SLC16A4",5254
"SVIP",5255
"ELMO2",5256
"TTC31",5257
"PCID2",5258
"CDK19",5259
"IER5",5260
"GTPBP4",5261
"CHURC1",5262
"TTLL5",5263
"MEIS1",5264
"PPP4C",5265
"MTPAP",5266
"UBR3",5267
"CUL2",5268
"RFT1",5269
"RALBP1",5270
"DKC1",5271
"ATP6V1B2",5272
"PIKFYVE",5273
"GALNS",5274
"GJA4",5275
"TNFAIP3",5276
"ZBTB11",5277
"PODXL",5278
"ALDH1A3",5279
"CH25H",5280
"GPR98",5281
"DYNC1LI1",5282
"SLC38A9",5283
"HIATL2",5284
"UBFD1",5285
"ZBTB16",5286
"SMAD5",5287
"C4orf19",5288
"ALKBH1",5289
"ENOPH1",5290
"C17orf37",5291
"BTBD9",5292
"MRPL28",5293
"GPR183",5294
"TMEM87A",5295
"YKT6",5296
"ATF7IP",5297
"GSDMD",5298
"HCST",5299
"RAB18",5300
"ELMO1",5301
"LEO1",5302
"TRADD",5303
"KLF15",5304
"KATNAL1",5305
"EFHD2",5306
"TSPAN4",5307
"C17orf39",5308
"TRAK1",5309
"TMEM192",5310
"CHM",5311
"N4BP2",5312
"CCDC104",5313
"SLC4A1AP",5314
"VPS13B",5315
"ACOT4",5316
"MFSD11",5317
"FLOT1",5318
"IL28RA",5319
"TTC22",5320
"PARVG",5321
"ATP11B",5322
"MAPK8",5323
"ABI3",5324
"RNMT",5325
"RHOD",5326
"SCAMP1",5327
"ZNF358",5328
"PFAS",5329
"PTCD1",5330
"ADCY7",5331
"DOLK",5332
"SMARCAL1",5333
"C19orf24",5334
"NT5C3L",5335
"GPR4",5336
"ZCCHC8",5337
"ATF1",5338
"C9orf64",5339
"BTF3L4",5340
"FASTKD5",5341
"C4orf43",5342
"SMARCE1",5343
"HERC2",5344
"C2orf64",5345
"MYSM1",5346
"HMGXB4",5347
"SLC35A4",5348
"C10orf18",5349
"CNGA1",5350
"LAMA2",5351
"SOX4",5352
"IFIH1",5353
"VCPIP1",5354
"HARS",5355
"ERG",5356
"UROS",5357
"EXOC1",5358
"C18orf56",5359
"MAPKSP1",5360
"FAM189B",5361
"UBE2L3",5362
"INTS3",5363
"MANEA",5364
"SNRPB2",5365
"CISH",5366
"NDUFC2",5367
"KIAA1370",5368
"FBXO25",5369
"ZNF75A",5370
"CYFIP2",5371
"SLC30A6",5372
"FBXW7",5373
"NOP2",5374
"COMMD10",5375
"SOCS6",5376
"SERPINB8",5377
"MAGED2",5378
"KDELC2",5379
"DPM3",5380
"NUP98",5381
"ARHGAP23",5382
"CHMP5",5383
"ORC3L",5384
"TMEM204",5385
"VTI1B",5386
"GRHL1",5387
"SLC17A4",5388
"BTBD16",5389
"DDX19A",5390
"S100A9",5391
"TSEN15",5392
"PHTF1",5393
"IRGQ",5394
"ZNF673",5395
"PRKCB",5396
"DBH",5397
"CDR2",5398
"TENC1",5399
"GBP3",5400
"VARS2",5401
"UTP3",5402
"ZNF641",5403
"EGLN2",5404
"NAA25",5405
"THRAP3",5406
"MRPS31",5407
"ACCS",5408
"PPIP5K2",5409
"MBD4",5410
"ZBTB43",5411
"TAF15",5412
"C16orf54",5413
"FAM126B",5414
"IRF1",5415
"SRF",5416
"MESDC1",5417
"PARVA",5418
"OCEL1",5419
"HHLA3",5420
"CACHD1",5421
"SETD1A",5422
"NDFIP2",5423
"TOX4",5424
"MFSD6",5425
"KIFAP3",5426
"CCND3",5427
"AMICA1",5428
"RRM2B",5429
"CFHR3",5430
"RABAC1",5431
"D2HGDH",5432
"ERAP2",5433
"NSFL1C",5434
"AHCYL2",5435
"EXOSC4",5436
"ENTPD6",5437
"TLN2",5438
"GCGR",5439
"ITGBL1",5440
"TC2N",5441
"GIPC2",5442
"ASMTL",5443
"ERICH1",5444
"MECOM",5445
"PEX11G",5446
"PLXNB1",5447
"TBRG4",5448
"WDFY3",5449
"TRIM38",5450
"ITPR2",5451
"WBP11",5452
"C5orf13",5453
"FAM110B",5454
"STK17A",5455
"ENPEP",5456
"ERCC3",5457
"C4orf27",5458
"RPAIN",5459
"SNRPG",5460
"GBP2",5461
"DCDC2",5462
"MARS2",5463
"GLG1",5464
"TMEM194A",5465
"PLCXD3",5466
"PHF20L1",5467
"LNX1",5468
"LEMD2",5469
"TIA1",5470
"PAIP1",5471
"PMS1",5472
"SFT2D1",5473
"C8orf42",5474
"ANKRD9",5475
"SRM",5476
"LYRM7",5477
"RFC4",5478
"CD83",5479
"MAGI3",5480
"PECAM1",5481
"TEP1",5482
"C4orf32",5483
"PRPF18",5484
"SGCB",5485
"DDB1",5486
"KLF3",5487
"S1PR3",5488
"PER3",5489
"TRMT12",5490
"PHACTR2",5491
"COX4NB",5492
"TBC1D7",5493
"STX4",5494
"ANKS1A",5495
"RPL7L1",5496
"DTNBP1",5497
"PPRC1",5498
"PLEK",5499
"P2RY13",5500
"MBLAC2",5501
"SDCBP",5502
"FOXJ2",5503
"ANP32E",5504
"MAP1LC3A",5505
"ZNF544",5506
"C1orf27",5507
"EXOC6",5508
"C14orf138",5509
"NUDT3",5510
"RABL4",5511
"ITPA",5512
"LCMT1",5513
"FXR2",5514
"CLN5",5515
"AOC3",5516
"C10orf26",5517
"SBNO1",5518
"UBL4A",5519
"NEDD4L",5520
"AKNA",5521
"DIS3",5522
"ACOT7",5523
"ZC3HC1",5524
"C19orf77",5525
"PLBD1",5526
"C2orf3",5527
"ZKSCAN1",5528
"ZDHHC5",5529
"DDX3Y",5530
"TBC1D4",5531
"SEPT2",5532
"SIAH1",5533
"NXT1",5534
"GOSR1",5535
"NPC1L1",5536
"C7orf47",5537
"CRBN",5538
"MLXIPL",5539
"SH3BP5",5540
"RLF",5541
"ANGPTL2",5542
"DNLZ",5543
"NFE2L1",5544
"JDP2",5545
"INTS7",5546
"MTHFSD",5547
"ELAC2",5548
"MED31",5549
"N6AMT2",5550
"ING1",5551
"SRGAP2P1",5552
"PTPN18",5553
"FABP4",5554
"CHMP7",5555
"GXYLT1",5556
"LANCL2",5557
"LZTFL1",5558
"ACP6",5559
"PPP3CC",5560
"TYK2",5561
"PRKACB",5562
"PIAS2",5563
"SH3YL1",5564
"SLC35A2",5565
"WDR41",5566
"ATP6V1H",5567
"PLP2",5568
"PKNOX1",5569
"CHUK",5570
"TXLNA",5571
"CCDC130",5572
"CDC42BPA",5573
"JMJD8",5574
"RIMKLB",5575
"NARF",5576
"STAT4",5577
"CDK13",5578
"LRRC42",5579
"VEZT",5580
"AGPAT2",5581
"C15orf17",5582
"ZDHHC3",5583
"ARRB2",5584
"ABT1",5585
"MLH1",5586
"PPPDE2",5587
"HBEGF",5588
"GPR157",5589
"PPME1",5590
"SERPINH1",5591
"AMMECR1",5592
"UBXN10",5593
"RAB20",5594
"XPC",5595
"PDCL",5596
"FAM160A2",5597
"SKIV2L2",5598
"DHRSX",5599
"PPP2R3C",5600
"DOCK9",5601
"CHD2",5602
"KIAA0240",5603
"ZNF32",5604
"NCKIPSD",5605
"PTGR2",5606
"C1orf168",5607
"AP1M1",5608
"BDP1",5609
"TMEM186",5610
"MRPS34",5611
"OCRL",5612
"AMFR",5613
"NXT2",5614
"COQ2",5615
"FAM119B",5616
"C1orf107",5617
"HSCB",5618
"PKD2",5619
"CKS2",5620
"HEXIM1",5621
"BAZ2B",5622
"WDR81",5623
"MTA1",5624
"PTPN1",5625
"C12orf51",5626
"PDP1",5627
"SLC25A16",5628
"ZNF672",5629
"DDHD2",5630
"CLN8",5631
"TBCE",5632
"CPPED1",5633
"SMARCB1",5634
"SDSL",5635
"DSE",5636
"GPSM3",5637
"PPP1R12B",5638
"MRPL2",5639
"BMP2K",5640
"UHRF1BP1L",5641
"AQP7",5642
"AAK1",5643
"C7orf43",5644
"SLBP",5645
"EPDR1",5646
"B3GNT1",5647
"MAP4K3",5648
"PYCR2",5649
"GPR182",5650
"CCDC45",5651
"MTMR14",5652
"SLC5A9",5653
"SRD5A3",5654
"C15orf57",5655
"NKIRAS1",5656
"COLEC10",5657
"TGS1",5658
"IQCK",5659
"BTBD3",5660
"C7orf68",5661
"RRAGB",5662
"C14orf149",5663
"VEZF1",5664
"RMND1",5665
"LONP1",5666
"SPN",5667
"DUSP22",5668
"COMMD4",5669
"MMP24",5670
"UBAC1",5671
"PIGM",5672
"CPXM2",5673
"PIP4K2B",5674
"POFUT1",5675
"CALCOCO1",5676
"COMTD1",5677
"RAG1AP1",5678
"RNF141",5679
"CHST4",5680
"UBA7",5681
"MOV10",5682
"NCK2",5683
"DDX23",5684
"ARAF",5685
"PIK3IP1",5686
"MALT1",5687
"DVL1",5688
"KIAA1430",5689
"TWISTNB",5690
"MLLT11",5691
"APBB1IP",5692
"RRM1",5693
"ARHGAP10",5694
"ARID1A",5695
"RAPGEF4",5696
"ABHD15",5697
"FRMD4B",5698
"RDX",5699
"CYP20A1",5700
"ZDHHC12",5701
"DRAM1",5702
"ZNF394",5703
"DNAJC24",5704
"FBXO11",5705
"TIAM1",5706
"CD164",5707
"TUBGCP2",5708
"NBN",5709
"ATP6AP2",5710
"C12orf76",5711
"JUP",5712
"HIRA",5713
"FLNA",5714
"TRIM24",5715
"PPP1R9B",5716
"TWSG1",5717
"IGLL1",5718
"GPCPD1",5719
"NUP35",5720
"FECH",5721
"MTFR1",5722
"IL2RG",5723
"TCN2",5724
"ABHD13",5725
"ZFAND1",5726
"NCKAP1L",5727
"DMTF1",5728
"SF3A1",5729
"REEP3",5730
"APPL1",5731
"COG3",5732
"KLHDC3",5733
"TIE1",5734
"WIPF1",5735
"PRRG1",5736
"GABPA",5737
"TBC1D1",5738
"GEMIN6",5739
"COQ3",5740
"UQCR10",5741
"ZNFX1",5742
"FADS3",5743
"SIGLEC7",5744
"XPOT",5745
"SUSD3",5746
"DCK",5747
"MAD2L1BP",5748
"TXNL4B",5749
"ATP6V0A1",5750
"HSPA2",5751
"ZC3HAV1",5752
"RAB40B",5753
"PLEKHH2",5754
"RAP1A",5755
"C20orf7",5756
"C2orf76",5757
"ABHD5",5758
"PIK3R3",5759
"WDR77",5760
"TFPI2",5761
"MUS81",5762
"ILKAP",5763
"TMC8",5764
"PBX1",5765
"PRLR",5766
"SNAPC3",5767
"TRIM21",5768
"VPS8",5769
"RBM8A",5770
"OLFML1",5771
"C1orf144",5772
"CAPN5",5773
"SLC25A24",5774
"GLCCI1",5775
"FANCF",5776
"LYAR",5777
"TARBP1",5778
"PLA2G7",5779
"C1orf131",5780
"POLR2E",5781
"NOL8",5782
"ARL16",5783
"KLHL8",5784
"ATP2B1",5785
"KIF16B",5786
"BHLHB9",5787
"NFX1",5788
"AP1S2",5789
"RAI2",5790
"ZFAND3",5791
"SEMA6D",5792
"C1orf130",5793
"NRG1",5794
"PDK1",5795
"NR3C2",5796
"LMNB1",5797
"SFRS15",5798
"SNX30",5799
"MTMR3",5800
"PAG1",5801
"PAMR1",5802
"SMARCD2",5803
"CYB5D1",5804
"GATA4",5805
"TCTN1",5806
"ZC3H7B",5807
"SLC48A1",5808
"ZBTB44",5809
"RCBTB2",5810
"CDC40",5811
"EOMES",5812
"COX10",5813
"ZNF680",5814
"ZNF503",5815
"ANKS4B",5816
"CCDC80",5817
"TINF2",5818
"NEDD4",5819
"CPNE8",5820
"TRIM4",5821
"GCC1",5822
"TRIM14",5823
"RALGDS",5824
"PTER",5825
"SPAG16",5826
"C19orf28",5827
"NUPL1",5828
"TSC1",5829
"CNO",5830
"C1orf93",5831
"ZNF7",5832
"MEPCE",5833
"ARHGAP9",5834
"MLLT10",5835
"MDM4",5836
"C17orf81",5837
"C12orf10",5838
"KIAA0467",5839
"KHDRBS3",5840
"SLC24A1",5841
"ZNF212",5842
"PIK3C2A",5843
"ASF1A",5844
"USP10",5845
"DENND2C",5846
"ABHD12",5847
"EPO",5848
"GRWD1",5849
"FAM53C",5850
"UNC45A",5851
"SPG20",5852
"ARHGAP17",5853
"LRTOMT",5854
"FBXW4",5855
"LRRC1",5856
"HCCS",5857
"STK16",5858
"TMEM139",5859
"KTELC1",5860
"SCRN3",5861
"BCL2A1",5862
"WIPF2",5863
"GPR37",5864
"ZNF800",5865
"ZNF8",5866
"C1orf57",5867
"TATDN1",5868
"ITGAL",5869
"PIR",5870
"PFKM",5871
"KLHL5",5872
"FRYL",5873
"HIVEP1",5874
"TSPAN14",5875
"MRPL12",5876
"BAIAP2L1",5877
"ADCY9",5878
"BFAR",5879
"JTB",5880
"MED27",5881
"RHOG",5882
"PLEKHO1",5883
"SNRNP40",5884
"MYCBP",5885
"SLA2",5886
"C2orf44",5887
"KCNK5",5888
"GLA",5889
"RSPO3",5890
"CTBS",5891
"ZNF83",5892
"DNM1L",5893
"IGSF6",5894
"CCDC59",5895
"ORC2L",5896
"MUC13",5897
"GBAS",5898
"BID",5899
"PHF16",5900
"WDR85",5901
"UBE2J1",5902
"SOX7",5903
"RIPK1",5904
"EEPD1",5905
"IFI44",5906
"RNF31",5907
"PHF12",5908
"METTL9",5909
"VPS26B",5910
"HCK",5911
"TMEM135",5912
"COL12A1",5913
"TMEM143",5914
"GTF2H1",5915
"KIAA1704",5916
"C10orf84",5917
"ESAM",5918
"RBM19",5919
"PPIE",5920
"ACTR1B",5921
"GOSR2",5922
"ZNF367",5923
"LYSMD2",5924
"PIK3C2G",5925
"C1orf103",5926
"NUP62",5927
"PARD6G",5928
"RNF111",5929
"RIOK2",5930
"APOL2",5931
"HINT3",5932
"SLC7A8",5933
"ZNF529",5934
"ILVBL",5935
"AP4E1",5936
"C22orf30",5937
"EIF2AK3",5938
"VTA1",5939
"C1orf50",5940
"NRARP",5941
"UQCRB",5942
"AKAP13",5943
"ELL3",5944
"TMEM127",5945
"SPRY4",5946
"HAUS1",5947
"PRKAG2",5948
"CBLB",5949
"C13orf15",5950
"NDUFB1",5951
"URGCP",5952
"PIP5K1C",5953
"ETV3",5954
"ASCC3",5955
"UBXN7",5956
"HARS2",5957
"FAM50B",5958
"KIAA0664",5959
"GPR56",5960
"PIK3C3",5961
"THOC2",5962
"LARS2",5963
"C17orf103",5964
"ZNF302",5965
"C4orf14",5966
"PDLIM2",5967
"PDZK1IP1",5968
"C21orf57",5969
"ATG4A",5970
"IMPAD1",5971
"SMAD7",5972
"IPO11",5973
"HDAC8",5974
"DPP3",5975
"DONSON",5976
"MLKL",5977
"ACBD6",5978
"RRAS2",5979
"ZNF559",5980
"C9orf23",5981
"C13orf1",5982
"DCTN5",5983
"LRRC20",5984
"CMPK2",5985
"TMEM150C",5986
"NT5C2",5987
"THAP1",5988
"CHIC1",5989
"COG4",5990
"PGAP2",5991
"HSBP1L1",5992
"THNSL2",5993
"STXBP3",5994
"TSPYL2",5995
"PARD6B",5996
"ZC3HAV1L",5997
"SGSM3",5998
"CDK2",5999
"TDRD7",6000
"SECISBP2L",6001
"SRPK2",6002
"TREH",6003
"LSM5",6004
"APOD",6005
"HAND2",6006
"PPP2R4",6007
"FLII",6008
"DDX60L",6009
"STAM",6010
"EHD3",6011
"PEG3",6012
"EFHC1",6013
"PHF14",6014
"VCAN",6015
"UPRT",6016
"CAND2",6017
"RAMP1",6018
"FBXW2",6019
"RAPGEF6",6020
"VPS11",6021
"ACTR3B",6022
"MFN1",6023
"SLCO3A1",6024
"SNORA24",6025
"ANKRD49",6026
"DNAJC3",6027
"ELK3",6028
"PDCD2L",6029
"ORAOV1",6030
"FAM50A",6031
"AEBP2",6032
"TTLL12",6033
"C21orf63",6034
"MED17",6035
"USP40",6036
"TNFRSF14",6037
"TAPBPL",6038
"NR2C2AP",6039
"PGM2",6040
"DNAJC22",6041
"POLD3",6042
"TUSC2",6043
"SETDB2",6044
"MYOM2",6045
"PRPSAP1",6046
"PPP1R1C",6047
"GPR65",6048
"XIAP",6049
"NOSTRIN",6050
"NARS2",6051
"EEF2K",6052
"C1orf25",6053
"ANKMY2",6054
"EMR2",6055
"PAPLN",6056
"SAMSN1",6057
"GUF1",6058
"NACC1",6059
"PCGF1",6060
"TNC",6061
"FBXO8",6062
"FUBP1",6063
"ZFYVE1",6064
"CTNNAL1",6065
"NECAP2",6066
"TMEM161B",6067
"PLAUR",6068
"CLEC4G",6069
"MLL",6070
"PPAT",6071
"C10orf76",6072
"RSPRY1",6073
"IDH3G",6074
"APOBEC3D",6075
"ACBD4",6076
"WWC1",6077
"RSBN1",6078
"LRRC58",6079
"NUP93",6080
"GTF3C2",6081
"SCYL3",6082
"ASXL2",6083
"SEC61A2",6084
"NAA35",6085
"TCEB3",6086
"WBP5",6087
"MAD2L2",6088
"EP400",6089
"SLC2A9",6090
"SIGLEC10",6091
"C14orf101",6092
"AP1G2",6093
"IL10RB",6094
"TOPBP1",6095
"C17orf87",6096
"AGAP3",6097
"STARD4",6098
"RUNDC3B",6099
"SART1",6100
"PTGS2",6101
"RTN4IP1",6102
"CD99L2",6103
"PHTF2",6104
"ARMCX1",6105
"CALR",6106
"HIPK2",6107
"TGFBR1",6108
"ZNF595",6109
"ELMOD2",6110
"LYN",6111
"C2CD2L",6112
"MED21",6113
"AKT1",6114
"RNF8",6115
"CASD1",6116
"PFKP",6117
"PRR14",6118
"PAK1",6119
"RSBN1L",6120
"PTGFRN",6121
"FKBP4",6122
"SYTL5",6123
"CTNS",6124
"ZNF562",6125
"TMEM30B",6126
"SOX6",6127
"C10orf54",6128
"KIAA1432",6129
"ZBED5",6130
"IL1RL1",6131
"RRP15",6132
"MFAP1",6133
"PGM5",6134
"NUFIP1",6135
"PLD3",6136
"ARHGAP24",6137
"SETD4",6138
"RFX7",6139
"ETV6",6140
"NDUFS7",6141
"LSM12",6142
"MUTED",6143
"FBXO4",6144
"FYCO1",6145
"PAOX",6146
"FAM122B",6147
"OTUB1",6148
"PPP1R16A",6149
"RHOF",6150
"C10orf47",6151
"MSRB3",6152
"GAB2",6153
"FAM120B",6154
"IFT74",6155
"TMEM209",6156
"C17orf63",6157
"POLR3B",6158
"MTMR15",6159
"TRIM2",6160
"C1orf55",6161
"TTYH3",6162
"CSRNP2",6163
"CUX1",6164
"PHRF1",6165
"ABR",6166
"RER1",6167
"MORC3",6168
"SLC22A5",6169
"CARD6",6170
"PIK3CD",6171
"DUSP2",6172
"C1orf53",6173
"SPAG5",6174
"ZNF692",6175
"PSPC1",6176
"FARSA",6177
"RINT1",6178
"ACTL6A",6179
"SATB1",6180
"MRPS25",6181
"RUVBL1",6182
"GPR180",6183
"ERGIC2",6184
"PLEKHF2",6185
"USP31",6186
"EME2",6187
"LIPT1",6188
"BACE2",6189
"MCM3",6190
"SPINK1",6191
"FUT1",6192
"NICN1",6193
"MTAP",6194
"ZBTB2",6195
"PPP2R2D",6196
"TIMM17B",6197
"EPM2A",6198
"NAA15",6199
"KIAA1967",6200
"SLC17A9",6201
"RGS19",6202
"CLASP2",6203
"ANKIB1",6204
"EP300",6205
"ITGAE",6206
"NGFR",6207
"CYP7A1",6208
"STARD13",6209
"CDS2",6210
"WWOX",6211
"IYD",6212
"DDX49",6213
"WDR90",6214
"RNF214",6215
"ELP4",6216
"FLRT3",6217
"C20orf20",6218
"ATXN7",6219
"STK19",6220
"CDK5RAP1",6221
"PRKDC",6222
"MTRF1",6223
"SLC25A22",6224
"PTPRJ",6225
"SDCCAG3",6226
"TFDP2",6227
"MORN2",6228
"ERAP1",6229
"NIP7",6230
"ISCA2",6231
"LAS1L",6232
"CLMN",6233
"FAM3B",6234
"AP3B1",6235
"GPR128",6236
"CERK",6237
"C14orf105",6238
"ATP6V0A2",6239
"JAM2",6240
"ATXN7L3",6241
"SYT17",6242
"ASB3",6243
"SPTY2D1",6244
"NFXL1",6245
"FIG4",6246
"XRCC1",6247
"MED30",6248
"PTPN23",6249
"PNRC1",6250
"USP6NL",6251
"TRAF4",6252
"GLT1D1",6253
"SLAIN1",6254
"EXPH5",6255
"IKBKB",6256
"SLC2A8",6257
"ZC3H12C",6258
"FRMD6",6259
"TRIB3",6260
"DOCK1",6261
"ARMCX3",6262
"P4HA2",6263
"BTN2A1",6264
"FOXK1",6265
"BICC1",6266
"FILIP1L",6267
"HOOK1",6268
"C7orf46",6269
"MUDENG",6270
"GUCY1A3",6271
"SEPN1",6272
"CLEC3B",6273
"RBM10",6274
"SERGEF",6275
"MMP7",6276
"RAD52",6277
"ARRDC4",6278
"KLF5",6279
"TMEM65",6280
"DHCR7",6281
"ARHGEF10L",6282
"SLC15A3",6283
"LRP11",6284
"MARVELD1",6285
"FBXW5",6286
"LCMT2",6287
"CHRD",6288
"C18orf1",6289
"DOLPP1",6290
"C21orf66",6291
"KIAA0141",6292
"SLC46A1",6293
"CREB1",6294
"ATXN2",6295
"TMCO6",6296
"DNAJC5",6297
"KIAA0020",6298
"GRIPAP1",6299
"SELL",6300
"ZNF434",6301
"TATDN2",6302
"ACSM1",6303
"GTPBP2",6304
"EXOSC3",6305
"C3orf39",6306
"VAMP4",6307
"OSBPL10",6308
"HSPA6",6309
"ZNF286A",6310
"LCN2",6311
"NPL",6312
"C7orf40",6313
"TMEM206",6314
"C6orf225",6315
"SAE1",6316
"SMG5",6317
"RPL28",6318
"MLX",6319
"H2AFJ",6320
"C14orf133",6321
"GOLT1B",6322
"FAM20A",6323
"UBR7",6324
"KIAA0100",6325
"FAM117A",6326
"C16orf67",6327
"VPS45",6328
"BRMS1",6329
"THUMPD3",6330
"KLHL7",6331
"DDR1",6332
"PROSC",6333
"LIMD2",6334
"CIR1",6335
"PRKRIP1",6336
"CASP9",6337
"ZZZ3",6338
"EFNB2",6339
"C3orf59",6340
"PLD6",6341
"TIMM22",6342
"CKAP4",6343
"KCTD20",6344
"C10orf128",6345
"CNOT6",6346
"MED9",6347
"ARHGAP30",6348
"SPTLC3",6349
"XAB2",6350
"ZNF585A",6351
"SGMS1",6352
"AKT3",6353
"AP2B1",6354
"GNG5",6355
"CLK3",6356
"ZNF581",6357
"NECAB2",6358
"TMEM168",6359
"C11orf49",6360
"STON2",6361
"APBA1",6362
"BCL11B",6363
"CAMK1D",6364
"GIMAP2",6365
"AIMP1",6366
"TCTN2",6367
"METTL13",6368
"SYT12",6369
"CANT1",6370
"NDST1",6371
"EXOC8",6372
"TIMELESS",6373
"GTF2F2",6374
"C1orf109",6375
"R3HCC1",6376
"RPIA",6377
"C11orf57",6378
"FBXO33",6379
"KCNT2",6380
"STK36",6381
"DAAM2",6382
"PPIL1",6383
"TESK1",6384
"ARL8A",6385
"NEU1",6386
"TRIM27",6387
"GIT1",6388
"ZNRF1",6389
"KIAA0495",6390
"RRAS",6391
"PPWD1",6392
"RASSF8",6393
"THPO",6394
"PCNX",6395
"TMEM222",6396
"MMP19",6397
"AAAS",6398
"FBXL12",6399
"HDHD3",6400
"PKHD1",6401
"ADNP2",6402
"STX3",6403
"DOCK8",6404
"NBEAL1",6405
"COPG2",6406
"MEN1",6407
"GGTA1",6408
"PPFIBP1",6409
"UBE2I",6410
"GPC4",6411
"TRIM25",6412
"DGUOK",6413
"TNXB",6414
"UQCC",6415
"RBBP4",6416
"RNF152",6417
"DPP4",6418
"MNT",6419
"ELK1",6420
"TMEM62",6421
"TMEM170B",6422
